234099	3584300	3	234599	3581079.8	4051.55	0	5.19	37007.51	0	132.95	210.01	8.83	57	51.13	5.45	33.42	171	0	200
234099	3584300	3	234599	3581079.8	4051.55	0	5.19	37007.51	0	132.95	210.01	8.83	57	51.13	5.45	33.42	172	0	200
238695	3576439	3	239195	3573199.8	4081.44	0	5.23	37002	0	133.02	210.01	8.77	57	51.22	5.44	33.34	190	0	200
242311	3564432	3	242811	3561177.1	4123.36	0	5.27	36994.14	0	133.08	210.01	8.73	57	51.35	5.42	33.23	194	0	200
242261	3564482	3	242761	3561227.3	4123.65	0	5.27	36994.17	0	133.08	210.01	8.73	57	51.35	5.42	33.23	196	0	200
242261	3564432	3	242761	3561177.3	4123.73	0	5.27	36994.14	0	133.08	210.01	8.73	57	51.35	5.42	33.23	197	0	200
242261	3564382	3	242761	3561127.3	4123.8	0	5.27	36994.11	0	133.08	210.01	8.73	57	51.35	5.42	33.23	198	0	200
242111	3564482	3	242611	3561227.9	4124.73	0	5.27	36994.2	0	133.08	210.01	8.74	57	51.35	5.42	33.23	209	0	200
242082	3561100	3	242582	3557845.7	4129.33	0	5.28	36992.15	0	133.09	210.01	8.73	57	51.38	5.42	33.2	212	0	200
242132	3561644	3	242632	3558389.6	4133.51	0	5.28	36992.47	0	133.09	210.01	8.73	57	51.38	5.42	33.2	216	0	200
242032	3562032	3	242532	3558778	4129.55	0	5.27	36992.73	0	133.09	210.01	8.74	57	51.37	5.42	33.21	220	0	200
241982	3561100	3	242482	3557846.1	4128.8	0	5.27	36992.17	0	133.09	210.01	8.74	57	51.38	5.42	33.2	224	0	200
241982	3561050	3	242482	3557796.1	4128.6	0	5.27	36992.14	0	133.09	210.01	8.74	57	51.38	5.42	33.2	225	0	200
242182	3559850	3	242682	3556595.2	4130.57	0	5.28	36991.38	0	133.09	210.01	8.73	57	51.4	5.42	33.19	231	0	200
242400	3559400	3	242900	3556144.3	4133.45	0	5.28	36991.07	0	133.1	210.01	8.73	57	51.4	5.42	33.18	235	0	200
241982	3562032	3	242482	3558778.2	4127.32	0	5.27	36992.73	0	133.09	210.01	8.74	57	51.37	5.42	33.21	239	0	200
242132	3559850	3	242632	3556595.4	4130.3	0	5.28	36991.39	0	133.09	210.01	8.73	57	51.4	5.42	33.19	243	0	200
242132	3559800	3	242632	3556545.4	4130.38	0	5.28	36991.36	0	133.09	210.01	8.73	57	51.4	5.42	33.19	244	0	200
242082	3561444	3	242582	3558189.7	4133.14	0	5.28	36992.36	0	133.09	210.01	8.73	57	51.38	5.42	33.2	254	0	200
